Gene,Gene_name,TA_sites_interior,Gene_length,Mean_counts_5p_10pct,Mean_counts_3p_25pct,Mean_counts_interior,Insertion_index,Fraction_zeros,Fraction_above_thresh,Median_counts,Upper25,Lower25,Zeros_interval,TraDIS,Keio
1090,dauA,39.0,1652,91.75,62.083333333333336,60.46153846153846,0.0563061449632505,0.1794871794871795,0.7692307692307693,42.0,95.5,8.5,0.0512820512820512,Nonessential,Nonessential
1091,prs,31.0,1013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Essential,Essential
1092,ispE,18.0,851,0.0,0.0,0.0555555555555555,0.0001004348830435,0.9444444444444444,0.0,0.0,0.0,0.0,0.6666666666666666,Essential,Essential
1093,lolB,18.0,623,0.0,0.75,0.9444444444444444,0.0023322495232607,0.9444444444444444,0.0555555555555555,0.0,0.0,0.0,0.8333333333333334,Essential,Essential
1094,hemA,32.0,1256,2.333333333333333,7.0,0.3125,0.0003827780499755,0.9375,0.03125,0.0,0.0,0.0,0.40625,Essential,Essential
1095,prfA,30.0,1082,0.0,0.6666666666666666,0.6,0.0008531210009953,0.9666666666666668,0.0333333333333333,0.0,0.0,0.0,0.9333333333333332,Essential,Essential
1096,prmC,20.0,833,30.33333333333333,11.3,9.75,0.0180072028811524,0.4,0.45,4.0,8.75,0.0,0.2,Essential,Essential
1097,ychQ,16.0,392,60.0,119.6,61.8125,0.242592229199372,0.0625,0.9375,38.0,82.25,27.0,0.0625,Nonessential,Nonessential
1098,ychA,26.0,809,19.33333333333333,34.0,39.65384615384615,0.0754090446968644,0.1153846153846153,0.7307692307692307,19.5,51.5,5.25,0.0384615384615384,Nonessential,Nonessential
1099,kdsA,16.0,854,0.0,0.0,1.3125,0.0023644388398486,0.875,0.0625,0.0,0.0,0.0,0.5,Essential,Essential
1103,chaA,40.0,1100,51.75,61.21428571428572,26.7,0.0373426573426573,0.25,0.575,10.0,48.75,0.75,0.1,Nonessential,Nonessential
1104,chaB,9.0,230,88.5,102.75,69.11111111111111,0.462281679672984,0.0,0.8888888888888888,58.0,107.0,39.0,0.0,Nonessential,Nonessential
1105,chaC,13.0,716,82.66666666666667,46.5,55.46153846153846,0.1191696142276288,0.2307692307692307,0.7692307692307693,59.0,86.0,25.0,0.0769230769230769,Nonessential,Nonessential
1106,ychN,8.0,353,0.0,22.0,28.25,0.1231205055567661,0.25,0.5,13.5,41.0,1.5,0.125,Nonessential,Nonessential
1107,ychO,44.0,1430,24.125,25.33333333333333,46.22727272727273,0.0497334832999168,0.1818181818181818,0.8181818181818182,27.5,74.75,9.25,0.0681818181818181,Nonessential,Nonessential
1108,narL,22.0,650,102.33333333333331,22.33333333333333,47.22727272727273,0.1117805271651425,0.1363636363636363,0.7727272727272727,27.0,86.5,7.75,0.0909090909090909,Nonessential,Nonessential
1109,narX,45.0,1796,61.5,65.53846153846153,61.422222222222224,0.0526145470466183,0.1555555555555555,0.8222222222222222,42.0,77.0,13.0,0.0222222222222222,Nonessential,Nonessential
1110,narK,32.0,1391,66.0,53.5,70.09375,0.077524470497152,0.125,0.8125,45.5,131.0,14.5,0.03125,Nonessential,Nonessential
1111,narG,88.0,3743,40.53846153846154,73.26315789473684,79.38636363636364,0.0326296732922434,0.1590909090909091,0.7613636363636364,54.5,118.0,7.0,0.034090909090909,Nonessential,Nonessential
1112,narH,35.0,1538,64.0,85.75,63.02857142857143,0.0630474856742737,0.1714285714285714,0.7142857142857143,31.0,58.0,3.0,0.0857142857142857,Unclear,Nonessential
1113,narJ,12.0,710,49.66666666666666,74.8,33.25,0.0720476706392199,0.25,0.75,24.5,38.5,10.5,0.0833333333333333,Unclear,Nonessential
1114,narI,12.0,677,122.16666666666669,98.0,57.0,0.1295307351437336,0.4166666666666667,0.4166666666666667,3.0,62.75,0.0,0.25,Nonessential,Nonessential
1115,purU,28.0,842,64.0,79.53846153846153,98.21428571428572,0.1794523766020203,0.1428571428571428,0.8214285714285714,28.5,107.5,10.25,0.1071428571428571,Nonessential,Nonessential
1116,ychJ,11.0,458,188.5,94.0,71.81818181818181,0.2412434726845207,0.0909090909090909,0.8181818181818182,27.0,82.5,18.0,0.0909090909090909,Nonessential,Nonessential
1117,rssA,29.0,944,9.75,57.285714285714285,34.48275862068966,0.0561974553792204,0.1034482758620689,0.7931034482758621,20.0,40.0,10.0,0.0689655172413793,Nonessential,Nonessential
1118,rssB,32.0,1013,9.0,40.5,56.0625,0.0851431391905232,0.15625,0.71875,32.0,84.25,3.5,0.03125,Nonessential,Nonessential
1119,galU,29.0,908,3.0,5.142857142857143,6.482758620689655,0.0109840030848689,0.5172413793103449,0.3448275862068966,0.0,12.0,0.0,0.1724137931034483,Nonessential,Nonessential
1120,hns,12.0,413,0.0,0.0,0.0833333333333333,0.0003104240392375,0.9166666666666666,0.0,0.0,0.0,0.0,0.9166666666666666,Unclear,Nonessential
1121,tdk,27.0,617,41.66666666666666,36.23076923076923,41.25925925925926,0.1028780931536198,0.1111111111111111,0.7407407407407407,19.0,55.5,7.0,0.037037037037037,Nonessential,Nonessential
1122,adhE,71.0,2675,53.0,84.15384615384616,61.36619718309859,0.0352932837861099,0.1549295774647887,0.7464788732394366,37.0,77.0,5.5,0.028169014084507,Nonessential,Nonessential
1123,ychE,20.0,647,4.0,27.58333333333333,52.45,0.1247176316728094,0.3,0.65,44.5,70.5,0.0,0.1,Nonessential,Nonessential
1124,oppA,63.0,1676,47.22222222222222,59.869565217391305,78.12698412698413,0.0717156087084488,0.1269841269841269,0.8571428571428571,56.0,117.0,21.0,0.0317460317460317,Nonessential,Nonessential
1125,oppB,40.0,920,34.888888888888886,72.29411764705883,40.45,0.0676421404682274,0.15,0.775,28.5,60.5,6.75,0.025,Nonessential,Nonessential
1126,oppC,23.0,908,156.5,14.833333333333334,39.65217391304348,0.0671843000898737,0.217391304347826,0.782608695652174,33.0,59.0,8.5,0.1304347826086956,Nonessential,Nonessential
1127,oppD,26.0,1013,80.66666666666667,33.1,73.46153846153847,0.1115673755965349,0.1538461538461538,0.8076923076923077,45.0,126.0,10.75,0.0384615384615384,Unclear,Nonessential
1128,oppF,24.0,1004,26.5,36.0,74.95833333333333,0.1148610685463275,0.1666666666666666,0.7083333333333334,48.0,129.0,2.5,0.125,Unclear,Nonessential
1129,yciU,3.0,329,50.66666666666666,22.5,14.0,0.0654664484451718,0.0,0.6666666666666666,19.0,20.0,10.5,0.0,Unclear,Nonessential
1130,clsA,40.0,1460,55.333333333333336,45.94736842105263,54.075,0.0569810326659641,0.075,0.875,29.0,85.0,11.75,0.025,Nonessential,Nonessential
1131,kch,46.0,1253,16.428571428571427,11.125,10.804347826086955,0.0132658208927336,0.3043478260869565,0.4565217391304347,5.0,18.25,0.0,0.0434782608695652,Nonessential,Nonessential
1132,yciI,8.0,296,95.0,30.25,43.75,0.2273908523908523,0.125,0.75,31.5,55.75,19.75,0.125,Nonessential,Nonessential
1133,tonB,18.0,734,29.33333333333333,18.5,28.166666666666668,0.0590372388737511,0.3333333333333333,0.6666666666666666,15.5,41.25,0.0,0.0555555555555555,Essential,Nonessential
1134,yciA,13.0,398,248.0,138.5,47.69230769230769,0.1843537212690672,0.0769230769230769,0.9230769230769232,39.0,78.0,15.0,0.0769230769230769,Nonessential,Nonessential
1135,yciB,17.0,539,0.5,19.545454545454547,11.882352941176473,0.033915664167765,0.4705882352941176,0.3529411764705882,1.0,15.0,0.0,0.2352941176470588,Nonessential,Nonessential
1136,yciC,24.0,743,31.6,65.77777777777777,73.875,0.1529661455637229,0.125,0.7916666666666666,51.0,96.25,16.25,0.0416666666666666,Nonessential,Nonessential
1137,ompW,19.0,638,50.5,44.53846153846154,90.10526315789474,0.217278184610308,0.1578947368421052,0.7894736842105263,52.0,130.5,9.5,0.1578947368421052,Nonessential,Nonessential
1138,yciE,22.0,506,2.6666666666666665,0.0,5.863636363636363,0.0178280217805909,0.6818181818181818,0.2272727272727272,0.0,2.0,0.0,0.2272727272727272,Nonessential,Nonessential
1139,yciF,11.0,500,9.0,6.25,18.09090909090909,0.0556643356643356,0.2727272727272727,0.7272727272727273,16.0,30.5,5.5,0.0909090909090909,Nonessential,Nonessential
1140,yciG,5.0,179,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Nonessential,Nonessential
1141,trpA,15.0,806,16.0,21.428571428571427,80.53333333333333,0.1537189030985556,0.1333333333333333,0.7333333333333333,53.0,158.0,9.0,0.0666666666666666,Nonessential,Nonessential
1142,trpB,26.0,1193,243.0,67.0,67.84615384615384,0.0874926221499179,0.2307692307692307,0.7307692307692307,38.5,61.0,4.0,0.1153846153846153,Nonessential,Nonessential
1143,trpC,33.0,1358,38.5,114.28571428571428,77.0,0.0872323552735923,0.0909090909090909,0.7878787878787878,39.0,90.0,8.0,0.0303030303030303,Nonessential,Nonessential
1144,trpGD,34.0,1595,54.55555555555556,64.25,64.0,0.0617313720761996,0.1764705882352941,0.7352941176470589,41.0,91.0,4.5,0.0588235294117647,Nonessential,Nonessential
1145,trpE,31.0,1562,27.0,53.333333333333336,53.935483870967744,0.0531227064620976,0.1290322580645161,0.7741935483870968,31.0,71.0,8.5,0.032258064516129,Nonessential,Nonessential
1146,yciV,18.0,881,101.66666666666669,87.25,75.22222222222223,0.1313581109267829,0.1666666666666666,0.8333333333333334,54.0,112.0,33.5,0.0555555555555555,Nonessential,Nonessential
1147,yciO,17.0,620,13.333333333333334,45.9,57.94117647058823,0.1437746314406655,0.1176470588235294,0.8823529411764706,18.0,57.0,11.0,0.0588235294117647,Nonessential,Nonessential
1148,rluB,19.0,875,65.0,106.55555555555556,51.36842105263158,0.0903181029496819,0.2105263157894736,0.7894736842105263,25.0,77.0,15.0,0.1052631578947368,Nonessential,Nonessential
1149,btuR,17.0,590,47.5,72.125,74.29411764705883,0.1937265127693841,0.1764705882352941,0.8235294117647058,23.0,101.0,8.0,0.1176470588235294,Nonessential,Nonessential
1150,yciK,18.0,758,31.0,38.85714285714285,70.16666666666667,0.1424125566605777,0.0555555555555555,0.8333333333333334,41.0,94.75,11.5,0.0555555555555555,Nonessential,Nonessential
1151,sohB,23.0,1049,41.16666666666666,107.08333333333331,60.30434782608695,0.0884422495066172,0.1304347826086956,0.6956521739130435,20.0,68.0,4.0,0.0434782608695652,Nonessential,Nonessential
1152,yciN,6.0,251,0.0,67.33333333333333,27.83333333333333,0.1705996526713658,0.0,1.0,21.5,43.0,10.5,0.0,Nonessential,Nonessential
1153,topA,64.0,2597,0.0,21.875,0.390625,0.000231406060247,0.9375,0.015625,0.0,0.0,0.0,0.265625,Essential,Essential
1154,cysB,36.0,974,0.0,4.6923076923076925,6.25,0.0098720581266782,0.6944444444444444,0.25,0.0,4.0,0.0,0.1944444444444444,Nonessential,Nonessential
1155,ymiA,2.0,128,0.0,2.0,4.0,0.048076923076923,0.0,0.5,4.0,5.5,2.5,0.0,Nonessential,NA
1156,yciX,4.0,167,0.0,21.33333333333333,57.75,0.5320128972823583,0.0,1.0,56.0,82.25,31.5,0.0,Nonessential,Nonessential
1157,ymiC,2.0,95,0.0,85.0,21.0,0.340080971659919,0.0,1.0,21.0,21.5,20.5,0.0,NA,NA
1158,acnA,72.0,2675,42.61538461538461,57.457142857142856,57.66666666666666,0.0331655883057752,0.1388888888888889,0.7777777777777778,32.5,72.25,8.75,0.0277777777777777,Nonessential,Nonessential
1159,ribA,16.0,590,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Essential,Essential
1160,pgpB,18.0,764,26.0,115.16666666666669,51.05555555555556,0.1028102206112677,0.1111111111111111,0.7777777777777778,40.0,70.75,12.75,0.0555555555555555,Unclear,Nonessential
1161,lapA,8.0,308,6.0,70.5,29.5,0.1473526473526473,0.375,0.5,3.5,45.5,0.0,0.25,Essential,Nonessential
1162,lapB,34.0,1169,0.0,11.235294117647058,1.088235294117647,0.001432171210262,0.9117647058823528,0.0294117647058823,0.0,0.0,0.0,0.5882352941176471,Unclear,Nonessential
1163,pyrF,12.0,797,65.0,59.85714285714285,70.0,0.1351220924621175,0.0833333333333333,0.9166666666666666,36.5,67.75,14.5,0.0833333333333333,Nonessential,Nonessential
1164,yciH,9.0,326,75.0,7.166666666666667,62.0,0.292590844738084,0.1111111111111111,0.7777777777777778,31.0,75.0,7.0,0.1111111111111111,Nonessential,Nonessential
1165,osmB,6.0,218,25.0,46.75,14.333333333333334,0.1011526699600094,0.5,0.3333333333333333,1.5,16.5,0.0,0.1666666666666666,Nonessential,Nonessential
1166,yciT,18.0,749,24.0,58.66666666666666,43.44444444444444,0.0892357901703696,0.1111111111111111,0.8333333333333334,28.5,63.5,16.5,0.0555555555555555,Nonessential,Nonessential
1167,yciZ,8.0,173,0.0,0.0,42.0,0.3734993330369052,0.0,0.875,39.0,73.25,7.0,0.0,Nonessential,NA
1168,pdeR,64.0,1985,55.833333333333336,45.05882352941177,47.0,0.0364270490215074,0.15625,0.765625,21.5,70.25,6.0,0.03125,Nonessential,Nonessential
1169,rnb,33.0,1934,84.16666666666667,35.5,62.57575757575758,0.049777867771663,0.2121212121212121,0.696969696969697,29.0,61.0,1.0,0.0303030303030303,Unclear,Nonessential
1170,yciW,34.0,1127,89.66666666666667,45.0,65.82352941176471,0.0898553401293627,0.1470588235294117,0.7352941176470589,31.5,89.25,4.5,0.0588235294117647,Nonessential,Nonessential
1171,fabI,16.0,788,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Essential,Essential
1172,sapF,23.0,806,11.25,15.142857142857142,14.521739130434783,0.0277185324115953,0.217391304347826,0.5217391304347826,7.0,21.0,1.5,0.0434782608695652,Nonessential,Nonessential
1173,sapD,20.0,992,15.125,23.0,12.65,0.0196184863523573,0.2,0.5,6.0,18.25,1.0,0.05,Nonessential,Nonessential
1174,sapC,23.0,890,15.625,18.83333333333333,18.52173913043478,0.0320168351433617,0.217391304347826,0.6956521739130435,11.0,17.0,2.5,0.0434782608695652,Nonessential,Nonessential
1175,sapB,22.0,965,16.75,10.142857142857142,23.0,0.036667995217218,0.3181818181818182,0.6363636363636364,19.5,36.0,0.0,0.0909090909090909,Nonessential,Nonessential
1176,sapA,47.0,1643,26.83333333333333,30.125,27.617021276595743,0.0258598448210082,0.2553191489361702,0.5957446808510638,14.0,33.0,0.5,0.0425531914893617,Nonessential,Nonessential
1177,ymjA,5.0,245,1.0,41.333333333333336,40.0,0.2511773940345368,0.0,1.0,15.0,57.0,9.0,0.0,Nonessential,Nonessential
1178,puuP,34.0,1385,43.0,55.22222222222222,64.6470588235294,0.0718101181044481,0.1470588235294117,0.6764705882352942,17.5,81.5,4.0,0.0588235294117647,Nonessential,Nonessential
1179,puuA,36.0,1418,12.5,59.0,83.55555555555556,0.0906537436861837,0.0833333333333333,0.8333333333333334,36.5,110.25,16.0,0.0277777777777777,Nonessential,Nonessential
1180,puuD,17.0,752,26.666666666666668,58.11111111111112,97.41176470588236,0.1992875710022143,0.1764705882352941,0.8235294117647058,60.0,112.0,13.0,0.0588235294117647,Nonessential,Nonessential
1181,puuR,15.0,557,0.0,40.63636363636363,44.266666666666666,0.1222667219076554,0.0666666666666666,0.8,31.0,64.0,10.5,0.0666666666666666,Nonessential,Nonessential
1183,puuB,32.0,1280,106.57142857142856,80.23076923076923,58.71875,0.0705754206730769,0.15625,0.6875,37.5,86.5,3.0,0.0625,Nonessential,Nonessential
1184,puuE,31.0,1265,106.66666666666669,21.5,86.70967741935483,0.1054541531399876,0.2258064516129032,0.7419354838709677,45.0,79.5,4.5,0.064516129032258,Nonessential,Nonessential
1185,pspF,19.0,977,42.333333333333336,49.0,50.21052631578947,0.0790654693579867,0.2105263157894736,0.7894736842105263,19.0,66.5,8.0,0.1052631578947368,Nonessential,Nonessential
1186,pspA,8.0,668,1.0,69.75,71.875,0.1655343159834177,0.125,0.75,18.0,109.0,10.25,0.125,Unclear,Nonessential
1187,pspB,6.0,224,9.5,7.5,32.833333333333336,0.225503663003663,0.3333333333333333,0.5,13.5,39.75,0.75,0.1666666666666666,Nonessential,Nonessential
1188,pspC,7.0,359,30.75,89.8,147.42857142857142,0.6317916067219688,0.0,0.7142857142857143,47.0,190.5,16.5,0.0,Nonessential,Nonessential
1189,pspD,6.0,221,44.0,52.2,41.333333333333336,0.2877363963336814,0.1666666666666666,0.6666666666666666,29.0,63.0,4.75,0.1666666666666666,Unclear,Nonessential
1190,pspE,4.0,314,55.5,42.25,70.5,0.3454189122978932,0.25,0.75,69.0,110.25,29.25,0.25,Nonessential,Nonessential
1191,ycjM,54.0,1679,1.9166666666666667,2.386363636363636,45.05555555555556,0.0412842402121735,0.3148148148148148,0.5925925925925926,15.5,39.5,0.0,0.074074074074074,Nonessential,Nonessential
1192,ycjN,36.0,1292,2.6666666666666665,41.06666666666667,52.41666666666666,0.0624156545209176,0.25,0.6944444444444444,27.5,74.0,0.75,0.0833333333333333,Nonessential,Nonessential
1193,ycjO,22.0,881,74.33333333333333,77.7,110.5909090909091,0.1931212941428605,0.1818181818181818,0.8181818181818182,52.5,153.5,10.75,0.0454545454545454,Nonessential,Nonessential
1194,ycjP,18.0,842,25.0,124.33333333333331,76.88888888888889,0.1404876464258887,0.0555555555555555,0.8333333333333334,33.5,113.25,9.75,0.0555555555555555,Nonessential,Nonessential
1195,ycjQ,23.0,1052,36.0,94.58333333333331,61.391304347826086,0.0897796202805295,0.3478260869565217,0.6521739130434783,29.0,85.0,0.0,0.1304347826086956,Nonessential,Nonessential
1196,ycjR,23.0,788,12.0,156.91666666666666,39.30434782608695,0.0767363292192248,0.3478260869565217,0.5217391304347826,7.0,67.0,0.0,0.0869565217391304,Nonessential,Nonessential
1197,ycjS,18.0,1055,114.2,111.8181818181818,100.72222222222224,0.1468789241301089,0.2777777777777778,0.6111111111111112,34.0,124.25,0.25,0.1111111111111111,Nonessential,Nonessential
1198,ycjT,55.0,2267,157.88888888888889,65.125,65.58181818181818,0.0445060012770643,0.1272727272727272,0.8181818181818182,35.0,85.0,7.0,0.0545454545454545,Nonessential,Nonessential
1199,ycjU,9.0,659,90.66666666666669,62.875,52.333333333333336,0.122174234465585,0.2222222222222222,0.7777777777777778,18.0,26.0,9.0,0.1111111111111111,Nonessential,Nonessential
1201,ompG,32.0,905,0.4,19.142857142857142,27.28125,0.0463769655758606,0.25,0.59375,10.5,30.0,0.75,0.0625,Nonessential,Nonessential
1202,ycjW,32.0,998,96.0,5.1875,16.4375,0.0253391398180977,0.65625,0.34375,0.0,11.25,0.0,0.34375,Nonessential,Nonessential
1203,ycjX,37.0,1397,39.71428571428572,48.75,99.08108108108108,0.1091141248621563,0.081081081081081,0.8648648648648649,73.0,139.0,19.0,0.027027027027027,Nonessential,Nonessential
1204,ycjF,23.0,1061,55.0,35.0,66.34782608695652,0.0962050693641071,0.1304347826086956,0.782608695652174,54.0,83.0,16.0,0.0434782608695652,Nonessential,Nonessential
1205,tyrR,34.0,1541,23.666666666666668,56.05263157894737,41.05882352941177,0.0409911880690977,0.1764705882352941,0.6470588235294118,19.5,58.0,1.25,0.0588235294117647,Unclear,Nonessential
1206,tpx,12.0,506,0.0,22.33333333333333,70.5,0.2143508665247795,0.25,0.6666666666666666,13.0,97.0,0.75,0.0833333333333333,Nonessential,Nonessential
1207,ycjG,21.0,965,146.5,99.44444444444444,74.28571428571429,0.1184307920059215,0.1428571428571428,0.8095238095238095,25.0,159.0,8.0,0.0476190476190476,Nonessential,Nonessential
1208,mpaA,11.0,728,5.333333333333333,32.25,59.54545454545455,0.1258357027587797,0.0909090909090909,0.9090909090909092,27.0,91.0,13.0,0.0909090909090909,Nonessential,Nonessential
1209,ycjY,34.0,920,43.8,82.25,56.52941176470589,0.0945307889041904,0.088235294117647,0.8235294117647058,50.0,74.75,14.75,0.0294117647058823,Nonessential,Nonessential
1210,pgrR,29.0,899,202.0,35.65,78.65517241379311,0.1346028448939729,0.0689655172413793,0.8275862068965517,43.0,115.0,8.0,0.0344827586206896,Nonessential,Nonessential
1211,mppA,49.0,1613,62.0,37.689655172413794,31.857142857142858,0.0303849900874079,0.1428571428571428,0.7551020408163265,23.0,44.0,6.0,0.0408163265306122,Nonessential,Nonessential
1212,ynaI,49.0,1031,2.0,57.125,12.693877551020408,0.0189418451854367,0.5714285714285714,0.3265306122448979,0.0,14.0,0.0,0.1224489795918367,Nonessential,Nonessential
1213,ynaJ,9.0,257,17.0,61.66666666666666,28.88888888888889,0.1729355814958927,0.2222222222222222,0.5555555555555556,13.0,68.0,1.0,0.1111111111111111,Unclear,Nonessential
1214,uspE,22.0,950,75.85714285714286,42.16666666666666,42.5,0.068825910931174,0.1363636363636363,0.7272727272727273,20.0,70.5,4.5,0.0909090909090909,Nonessential,Nonessential
1215,fnr,15.0,752,89.25,68.7,43.266666666666666,0.0885160938352427,0.2,0.8,30.0,52.0,12.0,0.0666666666666666,Unclear,Nonessential
1216,ogt,13.0,515,55.0,18.6,40.38461538461539,0.1206411213879473,0.0769230769230769,0.7692307692307693,23.0,69.0,12.0,0.0769230769230769,Unclear,Nonessential
1217,abgT,47.0,1526,127.125,69.8,49.659574468085104,0.0500651017926052,0.1063829787234042,0.851063829787234,30.0,67.5,9.5,0.0212765957446808,Unclear,Nonessential
1218,abgB,34.0,1445,66.8,107.375,84.08823529411765,0.0895270005793107,0.1176470588235294,0.6764705882352942,39.5,97.25,3.25,0.0294117647058823,Nonessential,Nonessential
1219,abgA,30.0,1310,52.75,91.0,77.56666666666666,0.0910941475826972,0.2,0.8,36.5,81.5,10.25,0.1,Nonessential,Nonessential
1220,abgR,29.0,908,55.0,22.4,47.0,0.0796340223652999,0.1379310344827586,0.7241379310344828,31.0,52.0,4.0,0.0344827586206896,Nonessential,Nonessential
1221,smrA,15.0,563,0.0,107.16666666666669,40.13333333333333,0.1096688983012251,0.2666666666666666,0.6666666666666666,26.0,32.5,2.0,0.2666666666666666,Nonessential,Nonessential
1222,dgcM,39.0,1232,44.0,50.09090909090909,56.38461538461539,0.0704103588718973,0.1538461538461538,0.7692307692307693,34.0,88.5,6.5,0.0512820512820512,Nonessential,Nonessential
1223,zntB,24.0,983,32.666666666666664,46.785714285714285,152.20833333333334,0.2382163445235673,0.0416666666666666,0.8333333333333334,129.5,214.25,14.25,0.0416666666666666,Nonessential,Nonessential
1224,dbpA,28.0,1373,31.0,119.11764705882354,42.42857142857143,0.0475416790056265,0.1071428571428571,0.75,23.5,60.0,8.0,0.0357142857142857,Nonessential,Nonessential
